74548	PA 18:2(9Z,12Z)/18:1(9Z)
74549	LPA 18:3(9Z,12Z,15Z)/0:0
74550	PA 18:3(9Z,12Z,15Z)/18:1(9Z)
74563	PA 18:1(9Z)/18:2(9Z,12Z)
74581	LPA 18:3(6Z,9Z,12Z)/0:0
74582	PA 18:3(6Z,9Z,12Z)/18:1(9Z)
73002	PC 16:0/18:2(9Z,12Z)
73003	PC 16:0/20:4(5Z,8Z,11Z,14Z)
72860	PA 16:0/18:2(9Z,12Z)
73009	PE 16:0/20:4(5Z,8Z,11Z,14Z)
74892	PS 18:1(9Z)/18:2(9Z,12Z)
74897	PS 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
74669	PC 18:1(9Z)/18:1(9Z)
74670	PC 18:1(9Z)/18:2(9Z,12Z)
74671	PC 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
72864	PA 16:0/20:4(5Z,8Z,11Z,14Z)
74928	PA 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
74938	LPA 20:4(5Z,8Z,11Z,14Z)/0:0
74941	PA 20:4(5Z,8Z,11Z,14Z)/18:1(9Z)
74963	PC 16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
73008	PE 16:0/18:2(9Z,12Z)
72859	PA 16:0/16:0
72835	PI 16:0/16:0
72838	PI 16:0/18:2(9Z,12Z)
72834	PI 16:0/20:4(5Z,8Z,11Z,14Z)
72829	PG 16:0/16:0
72840	PG 16:0/18:2(9Z,12Z)
17761	Cer derivatives
64997	MIPC
74997	M(IP)2C
76751	Cer 18:1(4);(OH)2/16:0;OH
76754	Cer 18:1(4);(OH)2/18:0;OH
76756	Cer 18:1(4);(OH)2/24:0;OH
76758	Cer 18:1(4);(OH)2/24:1(15);OH
72826	LPG 14:0/0:0
72830	PG 14:0/16:0
72831	PG 18:0/16:0
72828	LPG 18:1(9Z)/0:0
72832	PG 18:1(9Z)/16:0
77091	PA 18:0/20:4(5Z,8Z,11Z,14Z)
77126	PA 20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)
17950	LacCer 18:1;O2
57973	LTC4
76079	LPC 0:0/20:4(5Z,8Z,11Z,14Z)
72966	Cer 18:1(4E);1OH,3OH/22:0
57674	CerP 18:1;O2
77288	LPE-P
57461	FA 20:4(6,8,10,14);(OH)2
606564	FA 20:2(5,13);[cy5:0;OH;oxo];OH
57836	PIP3(3',4',5')
18390	GalCer 18:1;O2
73110	Gal-GalNAc-NeuAc-Gal-Glc-Cer(1) 18:1(4E);3OH/18:0
18313	Hex3Cer 18:1;O2
57463	LTA4
22801	GlcCer 18:1;O2
35915	SE
72957	Cer 18:1(4E);1OH,3OH/14:0
66996	Cer 20:0;1OH,3OH,4OH/26:0;2OH
76584	TG-O
28868	FA
27938	Hex3HexNAcCer 18:1;O2
64583	SM
75956	SulfoGalCer 18:1;O2
77342	LPS 0:0/18:1(9Z)
60065	Hex2NeuAcCer 18:1;O2
78445	GD1a(d18:1(4E))
71502	Hex2HexNAcNeuAcCer 18:1;O2
78542	Hex2HexNAcNeuAc2Cer 18:1;O2
78436	Hex2NeuAc2Cer 18:1;O2
78568	GM1b 18:1;O2
46979	Cer 18:1(4E);1OH,3OH/2:0
57795	PIP(5')
78050	FA 18:4
79010	PGD1
78182	PA-O
78183	PA-P
78166	LPA
78167	LPA
78168	LPA-O
78174	LPA-P
78186	PC-O
78188	PC-P-O
78191	LPC
78192	LPC
78193	LPC-O
78195	LPC-P
78197	PE-O
78198	PE-P
78170	LPE
78200	LPE
78202	LPE-O
78203	LPE-P
78211	LPG
78212	LPG
78876	PI-O
78875	PI-P
78232	LPI
78233	LPI
78873	LPI-O
78872	LPI-P
78224	PS-O
78882	PS-O
78213	LPS
78214	LPS
78880	LPS-O
78881	LPS-P
78225	PS-O
78185	GPA
36313	GPC
36314	GPE
24360	GPG
36315	GPI
35766	GPS
37739	GP
78113	FA 3:0
78115	FA 4:0
78116	FA 6:0
78117	FA 8:0
78118	FA 10:0
78119	FA 12:0
78120	FA 13:0
78121	FA 14:0
78896	FA 14:1
78122	FA 15:0
78123	FA 16:0
78095	FA 16:1
78096	FA 16:2
78124	FA 17:0
78125	FA 18:0
78049	FA 18:1
25626	FA 18:2
36434	FA 18:3
78892	FA 19:0
78126	FA 20:0
78075	FA 20:1
78073	FA 20:2
78072	FA 20:3
62920	FA 20:4
61330	FA 20:5
78893	FA 21:0
78127	FA 22:0
78076	FA 22:1
78894	FA 22:2
78895	FA 22:3
78069	FA 22:4
78053	FA 22:5
78060	FA 22:6
78128	FA 24:0
78068	FA 24:1
78061	FA 24:4
78052	FA 24:5
78056	FA 24:6
78129	FA 26:0
78055	FA 26:1
78054	FA 26:4
78051	FA 26:5
78057	FA 26:6
78130	FA 28:0
78062	FA 28:4
78063	FA 28:5
78066	FA 28:6
78131	FA 30:0
78079	FA 30:4
78077	FA 30:5
78080	FA 30:6
78081	FA 32:4
78082	FA 32:5
78083	FA 32:6
78086	FA 34:4
78087	FA 34:5
78088	FA 34:6
78089	FA 36:4
78091	FA 36:5
78092	FA 36:6
78093	FA 38:4
78094	FA 38:5
78789	LPS-P
78790	LPS-O
65218	PI-O
78792	PI-P
78793	LPI-O
78794	LPI-P
