LMFA00000001	178363	2-methoxy-12-methyloctadec-17-en-5-ynoyl anhydride	2-methoxy-12-methyloctadec-17-en-5-ynoyl anhydride	Acetylenic acids
LMFA00000002	137783	Serratamic acid	N-(3S-hydroxydecanoyl)-L-serine
LMFA00000003		N-(3-(hexadecanoyloxy)-heptadecanoyl)-L-ornithine	N-(3-(hexadecanoyloxy)-heptadecanoyl)-L-ornithine
LMFA00000005		N-(3-(15-methyl-hexadecanoyloxy)-13-methyl-tetradecanoyl)-L-serine	N-(3-(15-methyl-hexadecanoyloxy)-13-methyl-tetradecanoyl)-L-serine
LMFA00000006		Lysine-containing siolipin	2-((2S)-6-amino-2-(3-hydroxy-14-methylpentadecanamido)hexanoyloxy)ethyl 2-hydroxy-13-methyltetradecanoate
LMFA00000007	32350	n-decanohydroxamic acid	N-hydroxydecanamide	Decanohydroxamic acid	caprinohydroxamic acid	n-Decanohydroxamic acid
LMFA00000008	49253	(9S,10S)-10-hydroxy-9-(phosphonooxy)octadecanoic acid	(9S,10S)-10-hydroxy-9-(phosphonooxy)octadecanoic acid	(9S,10S)-10-hydroxy-9-(phosphonooxy)stearic acid
LMFA00000009	49255	N-(6-aminohexanoyl)-6-aminohexanoic acid	6-(6-aminohexanamido)hexanoic acid
LMFA00000014	183424	Virodhamine	2-aminoethyl-5Z,8Z,11Z,14Z-eicosatetraenoate
LMFA00000015		Dideoxymycobactin	DDM
LMFA00000016	169243	Docosanediol-1,14-disulfate	Docosane-1,14-disulfate	Docosane-1,14-diyl bis(hydrogen sulfate)
LMFA00000017		13-chloro-docosane-1,14-disulfate	13-chloro-docosane-1,14-disulfate
LMFA00000018		11,15-dichloro-docosane-1,14-disulfate	11,15-dichloro-docosane-1,14-disulfate
LMFA00000019		2,2,11,13,15,16-hexachloro-docosane-1,14-disulfate	2,2,11,13,15,16-hexachloro-docosane-1,14-disulfate
LMFA00000020		2,2,11,13,15-pentachloro-docosane-1,14-disulfate	2,2,11,13,15-pentachloro-docosane-1,14-disulfate
LMFA00000021		2,2,11,13,16-pentachloro-docosane-1,14-disulfate	2,2,11,13,16-pentachloro-docosane-1,14-disulfate
LMFA00000022		2,2-dichloro-docosane-1,14-disulfate	2,2-dichloro-docosane-1,14-disulfate
LMFA00000023		14-chlorotetracosane-1,15-disulfate	14-chlorotetracosane-1,15-disulfate	14-chlorotetracosane-1,15-diyl bis(hydrogen sulfate)
LMFA00000024		2,12,14,16,17-pentachlorotetracosane-1,15-disulfate	2,12,14,16,17-pentachlorotetracosane-1,15-disulfate
LMFA00000025		2,2,12,14,16,17-hexachlorotetracosane-1,15-disulfate	2,2,12,14,16,17-hexachlorotetracosane-1,15-disulfate
LMFA00000026		11,12,13,15,16-pentachloro-14-hydroxytetracos-1Z-enyl sulfate	11,12,13,15,16-pentachloro-14-hydroxytetracos-1Z-enyl sulfate	(Z)-11,12,13,15,16-pentachloro-14-hydroxytetracos-1-enyl hydrogen sulfate
LMFA00000031	185174	17-dimethylarsinoyl-9Z-heptadecenoic acid	17-dimethylarsinoyl-9Z-heptadecenoic acid
LMFA00000034	185707	13-dimethylarsinoyl-tridecanoic acid	13-dimethylarsinoyl-tridecanoic acid
LMFA00000035		2-dimethylarsinoyl-acetic acid	2-dimethylarsinoyl-ethanoic acid
LMFA00000039	185432	19-dimethylarsinoyl-nonadecanoic acid	19-dimethylarsinoyl-nonadecanoic acid
LMFA00000043		17-trimethylarsenylheptadecan-1-ol	17-trimethylarsenylheptadecan-1-ol
LMFA00000044		Liamocin B1
LMFA00000045		Liamocin B2
LMFA00000046		Liamocin A2
LMFA00000047		Liamocin A1
LMFA00000048	181856	Exophilin A1
LMFA00000049		Exophilin A2
LMFA00000050		Exophilin B2
LMFA00000051		(+)-Danicalipin A	2,2,11S,13R,15S,16R-hexaachlorodocosane-1,14S-disulfate
LMFA00000052		Phalarisin 1	Octadeca-9Z,12Z-dienoyl-octadec-9Z-enoate	linoleic-oleic anhydride	linoleoyl-oleate
LMFA00000053		8-(5-Hexylthiophen-2-yl)octanoic acid
LMFA00000054		8-(5-Hexyl-tetrahydrothiophene-2-yl) octanoic acid
LMFA00000055		8-(6-Pentylthian-2-yl)octanoic acid
LMFA00000027	185754	15-dimethylarsinoyl pentadecanoic acid	15-dimethylarsinoyl pentadecanoic acid
LMFA00000028	184957	21-dimethylarsinoyl-(7Z, 10Z,13Z,16Z,19Z)-heneicosapentaenoic acid	21-dimethylarsinoyl (7Z, 10Z,13Z,16Z,19Z)-heneicosapentaenoic acid
LMFA00000029	186277	22-dimethylarsinoyl-(5Z,8Z, 11Z,14Z,17Z,20Z)-docosahexaenoic acid	22-dimethylarsinoyl-(5Z,7Z, 11Z,14Z,17Z,20Z)-docosahexaenoic acid
LMFA00000030	185761	9-dimethylarsinoyl-nonanoic acid	9-dimethylarsinoyl-nonanoic acid
LMFA00000032	187398	16-dimethylarsinoyl-9Z-hexadecenoic acid	16-dimethylarsinoyl-9Z-hexadecenoic acid
LMFA00000033	185625	1-dimethylarsinoyl-tricosane	1-dimethylarsinoyl-tricosane
LMFA00000036	184808	8-dimethylarsinoyl-octanoic acid	8-dimethylarsinoyl-octanoic acid
LMFA00000037		11-dimethylarsinoyl-undecanoic acid	11-dimethylarsinoyl-undecanoic acid
LMFA00000038		3-dimethylarsinoyl-propionic acid	3-dimethylarsinoyl-propionic acid
LMFA00000040		3-thiodimethylarsenopropanoic acid	3-thio-3-dimethylarsenoyl propanoic acid	thio-DMAP
LMFA00000041	186149	4-thiodimethylarsenobutanoic acid	4-thiodimethylarsenoyl butanoic acid	thio-DMAB
LMFA00000042		4-dimethylarsenobutanoic acid	4-dimethylarsenoyl butanoic acid	DMAB
LMFA01010001	15756	Palmitic acid	hexadecanoic acid	Cetylic acid	Palmitate	n-Hexadecanoic acid	C16:0	Aethalic acid
LMFA01010002	15366	Acetic acid	ethanoic acid	Vinegar acid	10.Methanecarboxylic acid	acetate	C2:0
LMFA01010003	30768	Propionic acid	propanoic acid	Pseudoacetic acid	propionate;Methylacetic acid	Ethanecarboxylic acid	Ethylformic acid	C3:0
LMFA01010004	30772	Butyric acid	Butanoic acid	Butanoate	C4:0	Ethylacetic acid
LMFA01010005	17418	Valeric acid	Pentanoic acid	C5:0	Valerianic acid
LMFA01010006	30776	Caproic acid	Hexanoic acid	Capronic acid	C6:0	Butylacetic acid	Pentylformic acid
LMFA01010007	45571	Heptylic acid	heptanoic acid	Enanthic acid	Enanthylic acid	Heptoic acid	C7:0	Enanthoic acid	Oenanthic acid
LMFA01010008	28837	Caprylic acid	octanoic acid	Octylic acid	C8:0
LMFA01010009	29019	Pelargonic acid	nonanoic acid	Nonylic acid	C9:0	Nonoic acid
LMFA01010010	30813	Capric acid	Decanoic acid	C10:0	Caprinic acid	Decoic acid	Decylic acid
LMFA01010011	32368	Undecylic acid	undecanoic acid	Hendecanoic acid	C11:0
LMFA01010012	30805	Lauric acid	dodecanoic acid	n-Dodecanoic acid	Dodecanoate	Dodecylic acid	C12:0	Laurostearic acid
LMFA01010013	45919	Tridecylic acid	tridecanoic acid	C13:0
LMFA01010014	28875	Myristic acid	tetradecanoic acid	C14:0
LMFA01010015	42504	Pentadecylic acid	pentadecanoic acid	C15:0
LMFA01010017	32365	Margaric acid	heptadecanoic acid	Heptadecylic acid	C17:0	Daturic acid	Daturinic acid	Margarinic acid
LMFA01010018	28842	Stearic acid	octadecanoic acid	Cetylacetic acid	Stearate	n-Octadecanoic acid	Octadecanoate	C18:0	Lactaric acid	Talgic acid	Bassinic acid	Stearophanic acid
LMFA01010019	39246	Nonadecylic acid	nonadecanoic acid	C19:0
LMFA01010020	28822	Arachidic acid	Eicosanoic acid	Icosanoic acid	Eicosanoate	Arachidate	n-Eicosanoic acid	C20:0	Arachic acid
LMFA01010021	39248	Heneicosylic acid	Heneicosanoic acid	Henicosanoic acid	C21:0
LMFA01010022	28941	Behenic acid	docosanoic acid	C22:0
LMFA01010023	42394	Tricosylic acid	Tricosanoic acid	C23:0
LMFA01010024	28866	Lignoceric acid	Tetracosanoic acid	C24:0	Carnaubic acid
LMFA01010025	39420	Hyenic acid	Pentacosanoic acid	C25:0
LMFA01010026	31009	Cerotic acid	hexacosanoic acid	C26:0	Ceric acid	Ceratinic acid	Cerinic acid	Cerylic acid
LMFA01010027	78710	Carboceric acid	heptacosanoic acid	C27:0
LMFA01010028	31001	Montanic acid	octacosanoic acid	C28:0
LMFA01010029	84867	nonacosanoic acid	nonacosanoic acid	C29:0
LMFA01010030	31003	Melissic acid	Triacontanoic acid	C30:0	Myricic acid
LMFA01010031	165441	hentriacontanoic acid	hentriacontanoic acid	C31:0
LMFA01010032	76215	Lacceroic acid	dotriacontanoic acid	C32:0	Lacceric acid
LMFA01010033	165446	Psyllic acid	tritriacontanoic acid	Ceromelissic acid	C33:0
LMFA01010034	76216	Gheddic acid	Tetratriacontanoic acid	Geddic acid	C34:0	Ghedoic acid
LMFA01010035	165440	Ceroplastic acid	pentatriacontanoic acid	C35:0
LMFA01010036	165444	Hexatriacontylic acid	hexatriacontanoic acid	C36:0
LMFA01010037	165442	heptatriacontanoic acid	heptatriacontanoic acid	C37:0
LMFA01010038	165445	octatriacontanoic acid	octatriacontanoic acid	C38:0
LMFA01010039	165443	hexatetracontanoic acid	hexatetracontanoic acid	C46:0
LMFA01010043		Lauric acid(d3)	Dodecanoic acid(d3)
LMFA01010044		Myristic acid(d3)	Tetradecanoic acid(d3)
LMFA01010045	169232	Pentadecylic acid(d3)	Pentadecanoic acid(d3)
LMFA01010046	168544	Palmitic acid(d3)	Hexadecanoic acid(d3)
LMFA01010047	168383	Stearic acid(d3)	Octadecanoic acid(d3)
LMFA01010048	168047	Margaric acid(d3)	Heptadecanoic acid(d3)
LMFA01010049		Arachidic acid(d3)	Eicosanoic acid(d3)
LMFA01010050		Behenic acid(d3)	Docosanoic acid(d3)
LMFA01010051		Lignoceric acid(d3)	Tetracosanoic acid(d3)
LMFA01010052	178692	Cerotic acid(d3)	Hexacosanoic acid(d3)
LMFA01010053	179785	3R,5S-Dimethyldodecanoic acid	3R,5S-Dimethyldodecanoic acid
LMFA01020001	34176	17-methyl-6Z-octadecenoic acid	17-methyl-6Z-octadecenoic acid
LMFA01020002	165369	Anteisononanoic acid	6-methyl-octanoic acid	Isopelargonic acid	6-methyl caprylic acid
LMFA01020003	37108	Isononanoic acid	7-methyl-octanoic acid	7-methyl caprylic acid
LMFA01020004	84889	Isolauric acid	10-methyl-undecanoic acid	10-methyl-hendecanoic acid	Isododecanoic acid
LMFA01020005	84872	Anteisotridecanoic acid	10-methyl-dodecanoic acid	(+)-10-methyl lauric acid
LMFA01020006	77359	Isotridecanoic acid	11-methyl-dodecanoic acid	11-methyllauric acid	Isoundecylic acid
LMFA01020007	43722	Isomyristic acid	12-methyl-tridecanoic acid	12-methyltridecylic acid
LMFA01020008	39251	Sarcinic acid	12-methyl-tetradecanoic acid	12-methyl myristic acid	Anteisopentadecanoic acid
LMFA01020009	39250	Isopentadecylic acid	13-methyl-tetradecanoic acid	13-methylmyristic acid	Isopentadecanoic acid	Subtilopentadecanoic acid
LMFA01020010	84890	Isopalmitic acid	14-methyl-pentadecanoic acid	14-methyl pentadecylic acid	Isohexadecanoic acid
LMFA01020011	84874	Anteisoheptadecanoic acid	14-methyl-hexadecanoic acid	(+)-14-methyl palmitic acid	Anteisomargaric acid
LMFA01020012	70850	Isoheptadecanoic acid	15-methyl-hexadecanoic acid	15-methyl palmitic acid	Isomargaric acid	Subtiloheptadecanoic acid	Methylpalmitic acid
LMFA01020013	165353	10-methyl-heptadecanoic acid	10-methyl-heptadecanoic acid
LMFA01020014	84896	Isostearic acid	16-methyl-heptadecanoic acid	16-methyl margaric acid	Isooctadecanoic acid
LMFA01020015		Tuberculostearic acid	10R-methyl-octadecanoic acid	10-methylstearic acid	L-(+)-Tuberculostearic acid
LMFA01020016	84875	Anteisononadecanoic acid	16-methyl-octadecanoic acid	16-methyl stearic acid
LMFA01020017	84899	Isoarachidic acid	18-methyl-nonadecanoic acid
LMFA01020018	84877	Methylarachidic acid	(+)-18-methyl-eicosanoic acid	(+)-18-methyl-icosanoic acid	18-MEA
LMFA01020019	84901	Isobehenic acid	20-methyl-heneicosanoic acid	20-methyl-henicosanoic acid
LMFA01020020	84878	(+)-20-methyl-docosanoic acid	(+)-20-methyl-docosanoic acid
LMFA01020021	84903	22-methyl-tricosanoic acid	22-methyl-tricosanoic acid
LMFA01020022	188172	Phthioic acid	3,13,19-trimethyl-tricosanoic acid
LMFA01020023	165371	Isopentacosanoic acid	23-methyl-tetracosanoic acid
LMFA01020024	84905	Isocerotic acid	24-methyl-pentacosanoic acid
LMFA01020025	84884	(+)-24-methyl-hexacosanoic acid	(+)-24-methyl-hexacosanoic acid
LMFA01020026	84907	Isomontanic acid	26-methyl-heptacosanoic acid
LMFA01020027		D-Mycoceranic acid	2,4,6-trimethyl-octacosanoic acid	Mycocerosic acid	Phthianoic acid
LMFA01020028	84887	(+)-28-methyl-triacontanoic acid	(+)-28-methyl-triacontanoic acid
